trade_id,entry_price,exit_price,direction,probability,raw_pnl,net_pnl,raw_return,net_return,won,hour,year,month,day_of_week
387,50363.8,50626.5,LONG,0.5365517854690552,9194.499999999898,8136.860199999898,0.005216048034500913,0.004616048034500913,True,0,2024,11,0
388,50626.5,50372.9,LONG,0.6421705961227417,-8875.999999999949,-9939.156499999948,-0.005009234294292486,-0.005609234294292486,False,0,2024,11,1
389,50372.9,51135.4,LONG,0.5503702580928803,26687.5,25629.6691,0.015137107452618372,0.014537107452618372,True,0,2024,11,3
390,51135.4,52207.5,LONG,0.5520605206489564,37523.49999999995,36449.65659999995,0.020965906201965732,0.020365906201965732,True,0,2024,11,4
391,52207.5,52191.5,LONG,0.538314014673233,-560.0,-1656.3574999999998,-0.00030646937700521955,-0.0009064693770052195,False,0,2024,11,0
392,52191.5,52301.8,LONG,0.607661658525467,3860.500000000102,2764.478500000102,0.0021133709512085857,0.0015133709512085858,True,0,2024,11,1
393,52301.8,51906.85,LONG,0.6074645817279816,-13823.250000000153,-14921.587800000152,-0.00755136534497865,-0.00815136534497865,False,0,2024,11,2
394,51906.85,52055.6,LONG,0.6294801890850068,5206.25,4116.20615,0.0028657104023842713,0.0022657104023842715,True,0,2024,11,3
395,52055.6,52109.0,LONG,0.6597900688648225,1869.000000000051,775.8324000000509,0.0010258262319520178,0.00042582623195201784,True,0,2024,11,4
396,52109.0,52695.75,LONG,0.5700860321521759,20536.25,19441.961,0.011260051046844115,0.010660051046844116,True,0,2024,12,0
397,52695.75,53266.9,LONG,0.6670931041240693,19990.25000000005,18883.63925000005,0.010838634994283248,0.010238634994283248,True,0,2024,12,1
398,53266.9,53603.55,LONG,0.6605717658996583,11782.750000000051,10664.14510000005,0.006320059924643661,0.0057200599246436615,True,0,2024,12,2
399,53603.55,53509.5,LONG,0.5610288321971894,-3291.750000000102,-4417.424550000102,-0.0017545479730354222,-0.002354547973035422,False,0,2024,12,3
400,53509.5,53407.75,LONG,0.5795470356941224,-3561.25,-4684.9495,-0.0019015315037516703,-0.00250153150375167,False,0,2024,12,4
401,53407.75,53577.7,LONG,0.5846194565296173,5948.249999999898,4826.687249999898,0.003182122444776219,0.002582122444776219,True,0,2024,12,0
402,53577.7,53391.35,LONG,0.4750051200389862,-6522.249999999949,-7647.381699999949,-0.0034781261606974274,-0.004078126160697427,False,0,2024,12,1
403,53391.35,53216.45,LONG,0.648481160402298,-6121.500000000051,-7242.71835000005,-0.0032758115312686692,-0.003875811531268669,False,0,2024,12,2
404,53216.45,53583.8,LONG,0.5506505489349365,12857.250000000204,11739.704550000204,0.0069029407260350105,0.006302940726035011,True,0,2024,12,3
405,53583.8,53581.35,LONG,0.6413674175739289,-85.7500000001528,-1211.0098000001528,-4.57227744207086e-05,-0.0006457227744207086,False,0,2024,12,4
406,53581.35,52834.8,LONG,0.6299117088317872,-26129.249999999847,-27254.458349999848,-0.013933019604769116,-0.014533019604769116,False,0,2024,12,0
407,52834.8,52139.55,LONG,0.5769577324390411,-24333.75,-25443.2808,-0.013158940698176202,-0.013758940698176202,False,0,2024,12,1
408,52139.55,51575.7,LONG,0.5173478841781616,-19734.750000000204,-20829.680550000205,-0.010814247533782049,-0.011414247533782049,False,0,2024,12,2
409,51575.7,50759.2,LONG,0.5511607229709625,-28577.5,-29660.5897,-0.015831098753870527,-0.016431098753870527,False,0,2024,12,3
410,50759.2,51317.6,LONG,0.5756648063659668,19544.00000000005,18478.05680000005,0.011000961402070984,0.010400961402070984,True,0,2024,12,4
411,51317.6,51233.0,LONG,0.6608561515808106,-2960.999999999949,-4038.6695999999492,-0.0016485572201349742,-0.002248557220134974,False,0,2024,12,0
412,51233.0,51170.7,LONG,0.5799343168735505,-2180.500000000102,-3256.393000000102,-0.001216013116546033,-0.0018160131165460328,False,0,2024,12,1
413,51170.7,51311.3,LONG,0.5861434400081634,4921.000000000204,3846.415300000204,0.002747666144883807,0.002147666144883807,True,0,2024,12,3
414,51311.3,50952.75,LONG,0.6601618647575379,-12549.250000000102,-13626.787300000102,-0.0069877395427518476,-0.007587739542751847,False,0,2024,12,4
415,50952.75,50860.2,LONG,0.6173489630222321,-3239.250000000102,-4309.257750000102,-0.0018163887130724623,-0.0024163887130724624,False,0,2024,12,0
416,50860.2,51060.6,LONG,0.579852831363678,7014.000000000051,5945.935800000051,0.003940212582726798,0.0033402125827267978,True,0,2024,12,1
417,51060.6,51605.55,LONG,0.6220468878746033,19073.250000000153,18000.977400000153,0.010672612542743414,0.010072612542743414,True,0,2025,1,2
418,51605.55,50988.8,LONG,0.6367090046405792,-21586.25,-22669.96655,-0.011951233927358588,-0.012551233927358588,False,0,2025,1,3
419,50988.8,49922.0,LONG,0.6034694969654084,-37338.0000000001,-38408.7648000001,-0.020922241747207287,-0.021522241747207287,False,0,2025,1,4
420,49922.0,50202.15,LONG,0.4956092894077301,9805.250000000051,8756.888000000052,0.005611754336765383,0.005011754336765383,True,0,2025,1,0
421,50202.15,49835.05,LONG,0.5435522854328156,-12848.499999999949,-13902.74514999995,-0.007312435821971739,-0.00791243582197174,False,0,2025,1,1
422,49835.05,49503.5,LONG,0.56790571808815,-11604.250000000102,-12650.786050000102,-0.006652948075701798,-0.007252948075701798,False,0,2025,1,2
423,49503.5,48734.15,LONG,0.56057208776474,-26927.24999999995,-27966.823499999948,-0.015541325360833042,-0.016141325360833042,False,0,2025,1,3
424,48734.15,48041.25,LONG,0.5441961407661438,-24251.50000000005,-25274.917150000052,-0.014217955991845584,-0.014817955991845584,False,0,2025,1,4
425,48041.25,48729.15,LONG,0.5563142657279968,24076.50000000005,23067.63375000005,0.014318944656935477,0.013718944656935477,True,0,2025,1,0
426,48729.15,48751.7,LONG,0.5492359757423402,789.2499999998472,-234.06215000015266,0.0004627620223212519,-0.00013723797767874803,False,0,2025,1,1
427,48751.7,49278.7,LONG,0.5176720738410949,18445.0,17421.2143,0.01080987945035763,0.01020987945035763,True,0,2025,1,2
428,49278.7,48540.6,LONG,0.6371280670166015,-25833.49999999995,-26868.35269999995,-0.014978073691067309,-0.015578073691067309,False,0,2025,1,3
429,48540.6,49350.8,LONG,0.5560294330120087,28357.000000000153,27337.647400000154,0.016691182226837006,0.016091182226837007,True,0,2025,1,4
430,49350.8,48570.9,LONG,0.6482662379741668,-27296.50000000005,-28332.86680000005,-0.01580318860079272,-0.01640318860079272,False,0,2025,1,0
431,48570.9,48724.4,LONG,0.5760465145111084,5372.5,4352.5111,0.003160328509457309,0.002560328509457309,True,0,2025,1,1
432,48724.4,48589.0,LONG,0.6495930194854737,-4739.000000000051,-5762.212400000051,-0.0027788951736707162,-0.003378895173670716,False,0,2025,1,2
433,48589.0,48367.8,LONG,0.6286012291908265,-7741.999999999898,-8762.368999999899,-0.00455247072382632,-0.00515247072382632,False,0,2025,1,3
434,48367.8,48064.65,LONG,0.6121151745319366,-10610.250000000051,-11625.97380000005,-0.0062675995186880825,-0.006867599518688082,False,0,2025,1,4
435,48064.65,48866.85,LONG,0.6280767798423768,28076.999999999898,27067.642349999896,0.016690020628465974,0.016090020628465974,True,0,2025,1,0
436,48866.85,49165.95,LONG,0.6480795443058014,10468.499999999949,9442.29614999995,0.006120713735385001,0.005520713735385001,True,0,2025,1,1
437,49165.95,49311.95,LONG,0.566787040233612,5110.0,4077.51505,0.0029695348101684196,0.0023695348101684197,True,0,2025,1,2
438,49311.95,49587.2,LONG,0.614501965045929,9633.75,8598.19905,0.005581811305373241,0.0049818113053732415,True,0,2025,1,3
439,49587.2,49506.95,LONG,0.5432145595550537,-2808.75,-3850.0811999999996,-0.0016183611899845123,-0.0022183611899845124,False,0,2025,1,4
440,49506.95,49210.55,LONG,0.5796296536922455,-10373.999999999796,-11413.645949999796,-0.00598703818352765,-0.00658703818352765,False,0,2025,2,5
441,49210.55,50157.95,LONG,0.5398994266986847,33158.999999999796,32125.578449999797,0.019251969343971855,0.018651969343971855,True,0,2025,2,0
442,50157.95,50343.05,LONG,0.45699740648269654,6478.500000000204,5425.183050000203,0.003690342208962006,0.003090342208962006,True,0,2025,2,1
443,50343.05,50382.1,LONG,0.5361829757690431,1366.7499999998472,309.54594999984715,0.0007756780727428242,0.0001756780727428242,True,0,2025,2,2
444,50382.1,50158.85,LONG,0.5380553781986237,-7813.75,-8871.7741,-0.004431137249142057,-0.005031137249142057,False,0,2025,2,3
445,50158.85,49981.0,LONG,0.611496901512146,-6224.749999999949,-7278.085849999949,-0.003545735199271884,-0.004145735199271884,False,0,2025,2,4
446,49981.0,49403.4,LONG,0.6941289782524109,-20215.99999999995,-21265.600999999948,-0.011556391428742893,-0.012156391428742893,False,0,2025,2,0
447,49403.4,49479.45,LONG,0.4296584963798523,2661.749999999847,1624.2785999998473,0.0015393677358237618,0.0009393677358237618,True,0,2025,2,1
448,49479.45,49359.85,LONG,0.6013585507869721,-4185.999999999949,-5225.068449999949,-0.00241716510591768,-0.00301716510591768,False,0,2025,2,2
449,49359.85,49099.45,LONG,0.5888971507549287,-9114.000000000051,-10150.556850000052,-0.005275542774137309,-0.005875542774137309,False,0,2025,2,3
450,49099.45,49258.9,LONG,0.5525555789470673,5580.750000000153,4549.6615500001535,0.0032474905523382515,0.0026474905523382517,True,0,2025,2,4
451,49258.9,49087.3,LONG,0.47539916038513186,-6005.999999999949,-7040.436899999949,-0.003483634429514231,-0.004083634429514231,False,0,2025,2,0
452,49087.3,49570.1,LONG,0.6488470911979676,16897.999999999847,15867.166699999847,0.009835537908990628,0.009235537908990628,True,0,2025,2,1
453,49570.1,49334.55,LONG,0.5848202645778656,-8244.249999999847,-9285.222099999846,-0.004751856461858976,-0.005351856461858976,False,0,2025,2,2
454,49334.55,48981.2,LONG,0.4329025149345398,-12367.250000000204,-13403.275550000204,-0.007162323361619915,-0.007762323361619915,False,0,2025,2,3
455,48981.2,48651.95,LONG,0.5777204215526581,-11523.75,-12552.3552,-0.006721966795423551,-0.007321966795423551,False,0,2025,2,4
456,48651.95,48608.35,LONG,0.5604006886482239,-1525.999999999949,-2547.6909499999488,-0.00089616140771333,-0.0014961614077133299,False,0,2025,2,0
457,48608.35,48743.8,LONG,0.5533266603946686,4740.750000000153,3719.974650000153,0.0027865582765101956,0.0021865582765101957,True,0,2025,2,1
458,48743.8,48344.7,LONG,0.6600740730762482,-13968.500000000204,-14992.119800000204,-0.008187707975168244,-0.008787707975168244,False,0,2025,2,3
459,48344.7,48114.3,LONG,0.5214647591114044,-8063.999999999796,-9079.238699999796,-0.004765775772731948,-0.005365775772731948,False,0,2025,2,4
460,48114.3,48245.2,LONG,0.43285675048828126,4581.499999999796,3571.0996999997965,0.002720604892931918,0.002120604892931918,True,0,2025,3,0
461,48245.2,48489.95,LONG,0.6601212680339814,8566.25,7553.1008,0.005073043535937254,0.004473043535937254,True,0,2025,3,1
462,48489.95,48627.7,LONG,0.5487012147903443,4821.25,3802.96105,0.0028407948451173903,0.0022407948451173905,True,0,2025,3,2
463,48627.7,48497.5,LONG,0.6599938690662385,-4556.999999999898,-5578.181699999898,-0.0026774862886790266,-0.0032774862886790265,False,0,2025,3,3
464,48497.5,48216.8,LONG,0.6282546818256379,-9824.499999999898,-10842.947499999898,-0.005787927212742865,-0.006387927212742865,False,0,2025,3,4
465,48216.8,47853.95,LONG,0.5446615099906922,-12699.750000000204,-13712.302800000203,-0.007525385342868166,-0.008125385342868167,False,0,2025,3,0
466,47853.95,48056.65,LONG,0.6298738896846772,7094.500000000153,6089.567050000152,0.0042358049857954124,0.0036358049857954126,True,0,2025,3,1
467,48056.65,48060.4,LONG,0.6365193605422974,131.25,-877.93965,7.80329049153447e-05,-0.0005219670950846552,False,0,2025,3,2
468,48060.4,48354.15,LONG,0.6192388832569122,10281.25,9271.9816,0.006112100606736523,0.005512100606736523,True,0,2025,3,3
469,48354.15,49314.5,LONG,0.5667012512683869,33612.24999999995,32596.812849999948,0.019860756522449438,0.01926075652244944,True,0,2025,3,0
470,49314.5,49702.6,LONG,0.543459576368332,13583.499999999949,12547.89549999995,0.007869896277970953,0.007269896277970953,True,0,2025,3,1
471,49702.6,50062.85,LONG,0.6232834756374359,12608.75,11564.9954,0.0072481117688008275,0.006648111768800828,True,0,2025,3,2
472,50062.85,50593.55,LONG,0.567804753780365,18574.500000000153,17523.180150000153,0.010600674951585945,0.010000674951585945,True,0,2025,3,3
473,50593.55,51704.95,LONG,0.6362257778644562,38898.999999999796,37836.5354499998,0.02196722704771644,0.02136722704771644,True,0,2025,3,4
474,51704.95,51607.95,LONG,0.5767633020877838,-3395.0,-4480.8039499999995,-0.0018760292776610365,-0.0024760292776610363,False,0,2025,3,0
475,51607.95,51209.0,LONG,0.5844016373157501,-13963.249999999898,-15047.016949999897,-0.007730398126645161,-0.00833039812664516,False,0,2025,3,1
476,51209.0,51575.85,LONG,0.617338252067566,12839.749999999949,11764.36099999995,0.007163779804331242,0.006563779804331242,True,0,2025,3,2
477,51575.85,51564.85,LONG,0.5672902643680573,-385.0,-1468.0928499999998,-0.00021327811369080684,-0.0008132781136908067,False,0,2025,3,3
478,51564.85,50827.5,LONG,0.5941917479038239,-25807.24999999995,-26890.11184999995,-0.014299469502965656,-0.014899469502965655,False,0,2025,3,4
479,50827.5,51348.05,LONG,0.5550183176994323,18219.250000000102,17151.872500000103,0.010241503123309289,0.009641503123309289,True,0,2025,4,1
480,51348.05,51597.35,LONG,0.6205837070941926,8725.499999999847,7647.190949999847,0.004855101605611033,0.004255101605611033,True,0,2025,4,2
481,51597.35,51502.7,LONG,0.5459299206733704,-3312.750000000051,-4396.294350000051,-0.0018343965339305498,-0.0024343965339305496,False,0,2025,4,3
482,51502.7,49860.1,LONG,0.5843494892120362,-57490.99999999995,-58572.55669999995,-0.031893473546047074,-0.03249347354604708,False,0,2025,4,4
483,49860.1,50511.0,LONG,0.6735817313194274,22781.50000000005,21734.43790000005,0.013054526565329821,0.012454526565329822,True,0,2025,4,0
484,50511.0,50240.15,LONG,0.4022148549556732,-9479.749999999949,-10540.480999999949,-0.005362198333036339,-0.005962198333036339,False,0,2025,4,1
485,50240.15,51002.35,LONG,0.5520333588123322,26676.999999999898,25621.956849999897,0.015171133047970539,0.014571133047970539,True,0,2025,4,2
486,51002.35,52379.5,LONG,0.5519426703453064,48200.25000000005,47129.20065000005,0.027001696980629354,0.026401696980629354,True,0,2025,4,4
487,52379.5,53117.75,LONG,0.43874683380126955,25838.75,24738.7805,0.014094254431600148,0.013494254431600149,True,0,2025,4,1
488,53117.75,54290.2,LONG,0.49067832827568053,41035.7499999999,39920.2772499999,0.022072659327625834,0.021472659327625834,True,0,2025,4,2
489,54290.2,55304.5,LONG,0.5766796410083771,35500.5000000001,34360.4058000001,0.018682929884214886,0.018082929884214886,True,0,2025,4,3
490,55304.5,55647.2,LONG,0.519332867860794,11994.499999999898,10833.105499999898,0.00619660244645548,0.00559660244645548,True,0,2025,4,0
491,55647.2,55370.05,LONG,0.5662802040576935,-9700.249999999796,-10868.841199999795,-0.00498048419327467,-0.00558048419327467,False,0,2025,4,1
492,55370.05,55201.4,LONG,0.5500161528587342,-5902.750000000051,-7065.52105000005,-0.0030458704660732915,-0.0036458704660732913,False,0,2025,4,2
493,55201.4,54664.05,LONG,0.5028421461582184,-18807.24999999995,-19966.47939999995,-0.00973435456347119,-0.01033435456347119,False,0,2025,4,3
494,54664.05,55432.8,LONG,0.5794018387794495,26906.25,25758.30495,0.01406317314578777,0.013463173145787771,True,0,2025,4,4
495,55432.8,55391.25,LONG,0.4906065404415131,-1454.2500000001019,-2618.3388000001014,-0.0007495562194224883,-0.0013495562194224882,False,0,2025,4,0
496,55391.25,55087.15,LONG,0.5969733953475952,-10643.499999999949,-11806.716249999949,-0.005490036783788027,-0.006090036783788027,False,0,2025,4,1
497,55087.15,55115.35,LONG,0.5666488707065582,986.9999999998981,-169.83015000010187,0.0005119161183687501,-8.808388163124986e-05,False,0,2025,4,2
498,55115.35,54919.5,LONG,0.5166047811508179,-6854.749999999949,-8012.172349999949,-0.003553456523454873,-0.004153456523454873,False,0,2025,5,4
499,54919.5,54271.4,LONG,0.6938095450401307,-22683.49999999995,-23836.80949999995,-0.011800908602591038,-0.012400908602591038,False,0,2025,5,0
500,54271.4,54610.9,LONG,0.46022361516952515,11882.5,10742.8006,0.0062555968705432325,0.005655596870543233,True,0,2025,5,1
501,54610.9,54365.65,LONG,0.5609027147293091,-8583.75,-9730.5789,-0.004490861714419649,-0.005090861714419649,False,0,2025,5,2
502,54365.65,53595.25,LONG,0.6113238573074341,-26964.00000000005,-28105.678650000053,-0.01417071257310455,-0.01477071257310455,False,0,2025,5,3
503,53595.25,55382.85,LONG,0.5551889181137085,62565.99999999995,61440.49974999995,0.03335370205382004,0.032753702053820034,True,0,2025,5,4
504,55382.85,54940.85,LONG,0.6752770185470581,-15470.0,-16633.03985,-0.007980809943872517,-0.008580809943872517,False,0,2025,5,0
505,54940.85,54801.3,LONG,0.6173445165157319,-4884.249999999847,-6038.007849999847,-0.0025400043865356223,-0.003140004386535622,False,0,2025,5,1
506,54801.3,55355.6,LONG,0.5931934237480163,19400.499999999847,18249.672699999846,0.010114723555827975,0.009514723555827975,True,0,2025,5,2
507,55355.6,55354.9,LONG,0.5912253439426423,-24.499999999898137,-1186.9675999998979,-1.2645513732975338e-05,-0.0006126455137329753,False,0,2025,5,3
508,55354.9,55420.7,LONG,0.6297989308834077,2302.999999999847,1140.5470999998474,0.0011886933225422796,0.0005886933225422796,True,0,2025,5,4
509,55420.7,54877.35,LONG,0.6234227478504182,-19017.24999999995,-20181.08469999995,-0.009804098468622709,-0.010404098468622709,False,0,2025,5,0
510,54877.35,55075.1,LONG,0.5795797765254975,6921.25,5768.82565,0.003603490328887966,0.003003490328887966,True,0,2025,5,1
511,55075.1,54941.3,LONG,0.4881006896495819,-4682.999999999847,-5839.577099999848,-0.0024294100237674675,-0.0030294100237674673,False,0,2025,5,2
512,54941.3,55398.25,LONG,0.5885678946971894,15993.249999999898,14839.482699999899,0.008317058387770167,0.007717058387770167,True,0,2025,5,3
513,55398.25,55572.0,LONG,0.641092699766159,6081.25,4917.88675,0.0031363806618440113,0.0025363806618440114,True,0,2025,5,4
514,55572.0,55352.8,LONG,0.6490283727645875,-7671.999999999898,-8839.011999999899,-0.003944432447995341,-0.004544432447995341,False,0,2025,5,0
515,55352.8,55417.0,LONG,0.5691213011741638,2246.999999999898,1084.591199999898,0.0011598329262475808,0.0005598329262475808,True,0,2025,5,1
516,55417.0,55546.05,LONG,0.6235243558883667,4516.750000000102,3352.993000000102,0.002328707797246385,0.0017287077972463851,True,0,2025,5,2
517,55546.05,55749.7,LONG,0.6015775978565217,7127.749999999796,5961.282949999796,0.0036663273086023967,0.003066327308602397,True,0,2025,5,3
518,55749.7,55903.4,LONG,0.5361314833164216,5379.500000000153,4208.756300000153,0.0027569655083346523,0.0021569655083346524,True,0,2025,5,4
519,55903.4,55599.95,LONG,0.6597081542015076,-10620.750000000153,-11794.721400000153,-0.005428113495780299,-0.006028113495780299,False,0,2025,6,0
520,55599.95,55676.85,LONG,0.5521306812763214,2691.500000000051,1523.901050000051,0.0013830947689701422,0.0007830947689701422,True,0,2025,6,1
521,55676.85,55760.85,LONG,0.6182926535606384,2940.0,1770.7861500000001,0.001508706042098287,0.000908706042098287,True,0,2025,6,2
522,55760.85,56578.4,LONG,0.5984667420387269,28614.250000000102,27443.272150000103,0.014661720544073538,0.014061720544073538,True,0,2025,6,3
523,56578.4,56839.6,LONG,0.47942995429039004,9141.999999999898,7953.8535999998985,0.0046166028024828745,0.004016602802482875,True,0,2025,6,4
524,56839.6,56629.1,LONG,0.6368661940097808,-7367.5,-8561.1316,-0.0037034039648414134,-0.004303403964841413,False,0,2025,6,0
525,56629.1,56459.75,LONG,0.6901071846485138,-5927.249999999949,-7116.461099999949,-0.0029905119452719284,-0.0035905119452719282,False,0,2025,6,1
526,56459.75,56082.55,LONG,0.5030228495597839,-13201.999999999898,-14387.654749999898,-0.0066808655723767305,-0.00728086557237673,False,0,2025,6,2
527,56082.55,55527.35,LONG,0.5599999725818634,-19432.000000000153,-20609.733550000154,-0.009899692506849356,-0.010499692506849356,False,0,2025,6,3
528,55527.35,55944.9,LONG,0.5811510801315308,14614.250000000102,13448.175650000103,0.0075197177607071635,0.006919717760707164,True,0,2025,6,4
529,55944.9,55714.15,LONG,0.5382455348968506,-8076.25,-9251.0929,-0.00412459402018772,-0.00472459402018772,False,0,2025,6,0
530,55714.15,55828.75,LONG,0.4958456754684448,4010.999999999949,2841.002849999949,0.0020569280873889047,0.0014569280873889048,True,0,2025,6,1
531,55828.75,55577.45,LONG,0.6219911098480225,-8795.500000000102,-9967.903750000101,-0.004501265029218869,-0.0051012650292188684,False,0,2025,6,2
532,55577.45,56252.85,LONG,0.6116413414478302,23639.00000000005,22471.87355000005,0.01215241073492939,0.01155241073492939,True,0,2025,6,3
533,56252.85,56059.35,LONG,0.5662405252456665,-6772.5,-7953.80985,-0.0034398257154970814,-0.004039825715497081,False,0,2025,6,4
534,56059.35,56461.9,LONG,0.6486317038536072,14089.250000000102,12912.003650000102,0.007180782509964938,0.006580782509964938,True,0,2025,6,0
535,56461.9,56621.15,LONG,0.5679000437259675,5573.75,4388.0501,0.0028204860268605907,0.002220486026860591,True,0,2025,6,1
536,56621.15,57206.7,LONG,0.6598944425582887,20494.249999999847,19305.205849999846,0.010341541985636032,0.009741541985636032,True,0,2025,6,2
537,57206.7,57443.9,LONG,0.6699553012847901,8302.000000000153,7100.659300000153,0.004146367470943165,0.0035463674709431655,True,0,2025,6,3
538,57443.9,57312.75,LONG,0.6363547742366791,-4590.250000000051,-5796.571900000051,-0.002283097073840764,-0.0028830970738407636,False,0,2025,6,4
539,57312.75,57459.45,LONG,0.6154338598251343,5134.499999999898,3930.9322499998984,0.0025596398707093465,0.0019596398707093466,True,0,2025,6,0
540,57459.45,56999.2,LONG,0.6078499794006348,-16108.75,-17315.39845,-0.008009996615004147,-0.008609996615004147,False,0,2025,7,1
541,56999.2,56791.95,LONG,0.5877248823642731,-7253.75,-8450.733199999999,-0.003636015944083426,-0.004236015944083426,False,0,2025,7,2
542,56791.95,57031.9,LONG,0.6939237475395204,8398.250000000153,7205.619050000153,0.004225070630608817,0.003625070630608817,True,0,2025,7,3
543,57031.9,56949.2,LONG,0.6363714218139649,-2894.500000000153,-4092.1699000001527,-0.0014500656650051,-0.0020500656650051,False,0,2025,7,4
544,56949.2,57256.3,LONG,0.5968002438545228,10748.500000000204,9552.566800000204,0.005392525268133807,0.004792525268133807,True,0,2025,7,0
545,57256.3,57213.55,LONG,0.5051987946033478,-1496.25,-2698.6323,-0.0007466427275251806,-0.0013466427275251806,False,0,2025,7,1
546,57213.55,56956.0,LONG,0.5973249018192291,-9014.250000000102,-10215.734550000103,-0.004501556012518064,-0.005101556012518064,False,0,2025,7,2
547,56956.0,56754.7,LONG,0.6116468250751496,-7045.500000000102,-8241.576000000103,-0.003534307184493344,-0.0041343071844933445,False,0,2025,7,3
548,56754.7,56765.35,LONG,0.6941158473491669,372.75000000005093,-819.0986999999491,0.00018764965720903214,-0.00041235034279096783,False,0,2025,7,4
549,56765.35,57006.65,LONG,0.6226377665996552,8445.500000000102,7253.427650000102,0.004250832594179423,0.0036508325941794232,True,0,2025,7,0
550,57006.65,57168.95,LONG,0.6365095138549804,5680.499999999847,4483.360349999847,0.002847036266821426,0.002247036266821426,True,0,2025,7,1
551,57168.95,56828.8,LONG,0.6599413990974428,-11905.249999999796,-13105.797949999796,-0.005949908123203141,-0.0065499081232031405,False,0,2025,7,2
552,56828.8,56283.0,LONG,0.5398916065692901,-19103.000000000102,-20296.404800000102,-0.009604285151190996,-0.010204285151190996,False,0,2025,7,3
553,56283.0,56952.75,LONG,0.5464186131954194,23441.25,22259.307,0.01189968551782954,0.01129968551782954,True,0,2025,7,4
554,56952.75,56756.0,LONG,0.5586865782737732,-6886.25,-8082.25775,-0.0034546180825333283,-0.0040546180825333285,False,0,2025,7,0
555,56756.0,57210.45,LONG,0.6486609935760499,15905.749999999898,14713.873999999898,0.00800708295158216,0.007407082951582161,True,0,2025,7,1
556,57210.45,57066.05,LONG,0.5742119967937469,-5053.999999999796,-6255.419449999796,-0.002524014406458858,-0.003124014406458858,False,0,2025,7,2
557,57066.05,56528.9,LONG,0.5934225201606751,-18800.25000000005,-19998.637050000052,-0.009412776948816353,-0.010012776948816353,False,0,2025,7,3
558,56528.9,56084.9,LONG,0.5256334960460664,-15540.0,-16727.1069,-0.007854389524650222,-0.008454389524650222,False,0,2025,7,4
559,56084.9,56222.0,LONG,0.6176483333110809,4798.499999999949,3620.717099999949,0.002444508236619813,0.001844508236619813,True,0,2025,7,0
560,56222.0,56150.7,LONG,0.6087480604648591,-2495.500000000102,-3676.1620000001017,-0.001268186830778039,-0.0018681868307780388,False,0,2025,7,1
561,56150.7,55961.95,LONG,0.5859447300434113,-6606.25,-7785.414699999999,-0.0033614897053821234,-0.003961489705382124,False,0,2025,7,2
562,55961.95,55617.6,LONG,0.5308795630931855,-12052.249999999949,-13227.45094999995,-0.006153288082348785,-0.0067532880823487846,False,0,2025,7,3
563,55617.6,55619.35,LONG,0.6276429057121278,61.25,-1106.7196,3.146486004430252e-05,-0.0005685351399556974,False,0,2025,8,4
564,55619.35,55360.25,LONG,0.619278484582901,-9068.499999999949,-10236.506349999949,-0.004658450701059947,-0.005258450701059947,False,0,2025,8,0
565,55360.25,55411.15,LONG,0.4386285483837128,1781.500000000051,618.934750000051,0.0009194322641245561,0.00031943226412455613,True,0,2025,8,1
566,55411.15,55521.15,LONG,0.582425844669342,3850.0,2686.36585,0.001985160026456769,0.0013851600264567694,True,0,2025,8,2
567,55521.15,55004.9,LONG,0.6496226251125335,-18068.75,-19234.69415,-0.009298258411434201,-0.009898258411434201,False,0,2025,8,3
568,55004.9,55510.75,LONG,0.5258178293704987,17704.74999999995,16549.64709999995,0.00919645340687827,0.00859645340687827,True,0,2025,8,4
569,55510.75,55043.7,LONG,0.6450017511844635,-16346.750000000102,-17512.475750000103,-0.008413685637466669,-0.009013685637466668,False,0,2025,8,0
570,55043.7,55181.45,LONG,0.49963139891624453,4821.25,3665.3323,0.002502557059209319,0.0019025570592093193,True,0,2025,8,1
571,55181.45,55341.85,LONG,0.6089883923530579,5614.000000000051,4455.189550000051,0.0029067739249331336,0.002306773924933134,True,0,2025,8,2
572,55341.85,55734.9,LONG,0.6147854208946228,13756.750000000102,12594.571150000102,0.007102220110097565,0.006502220110097565,True,0,2025,8,3
573,55734.9,55865.15,LONG,0.6484137356281281,4558.75,3388.3171,0.0023369558391600235,0.0017369558391600237,True,0,2025,8,0
574,55865.15,55698.5,LONG,0.6019126355648041,-5832.750000000051,-7005.91815000005,-0.0029830762111978837,-0.0035830762111978835,False,0,2025,8,1
575,55698.5,55755.45,LONG,0.5034539461135864,1993.2499999998981,823.5814999998981,0.0010224691867823565,0.0004224691867823566,True,0,2025,8,2
576,55755.45,55149.4,LONG,0.5703117668628693,-21211.749999999847,-22382.614449999848,-0.010869789410721207,-0.011469789410721206,False,0,2025,8,3
577,55149.4,55139.3,LONG,0.5512642979621888,-353.49999999994907,-1511.637399999949,-0.00018313889181021994,-0.0007831388918102199,False,0,2025,8,4
578,55139.3,54450.45,LONG,0.5950238406658173,-24109.750000000204,-25267.675300000203,-0.01249290433502068,-0.01309290433502068,False,0,2025,8,0
579,54450.45,53820.35,LONG,0.4911816239356995,-22053.49999999995,-23196.959449999948,-0.01157198884490392,-0.01217198884490392,False,0,2025,8,1
580,53820.35,53655.65,LONG,0.4298293292522431,-5764.499999999898,-6894.727349999898,-0.003060180768055152,-0.003660180768055152,False,0,2025,8,3
