Date,close,open,high,low,volume
21-04-2017,21551.45,21567.5,21614.55,21386.2,77.25
20-04-2017,21491.4,21419.45,21558.85,21396,100.13
19-04-2017,21556.35,21674.1,21706.3,21470.2,81.45
18-04-2017,21671.85,21706.05,21947,21634.15,85.18
17-04-2017,21647.6,21700.5,21743.3,21576.75,49.03
13-04-2017,21686.6,21651.25,21758.85,21627,71.47
12-04-2017,21666.8,21735.65,21787.1,21551.75,78.97
11-04-2017,21736.15,21521.45,21753.35,21483.55,89.43
10-04-2017,21520.15,21492.05,21552.1,21396.05,57.49
07-04-2017,21431.15,21536.5,21616.85,21397,96.29
06-04-2017,21622.95,21572.7,21674,21488.9,93.69
05-04-2017,21652.7,21602.2,21699.3,21499.75,84.6
03-04-2017,21547.75,21539.2,21565.45,21408.6,61.07
31-03-2017,21444.15,21551.85,21574.15,21414,103.21
30-03-2017,21620.7,21374.35,21696,21331.9,111.13
29-03-2017,21391.15,21291.45,21418.6,21255.75,119.2
28-03-2017,21225.4,21229,21264.95,21145,95.26
27-03-2017,21056.9,21178.1,21179.2,20979.55,97.62
24-03-2017,21122.55,20987.6,21174.1,20929.15,124.8
23-03-2017,20895.5,20848.75,20934.75,20775.35,60.39
22-03-2017,20781.35,20815.35,20899,20753.9,83.73
21-03-2017,21019,21110.65,21146.5,20967,72.94
20-03-2017,21110.25,21202.55,21202.55,21084.8,50.38
17-03-2017,21175.05,21308.45,21336.05,21127.95,92.31
16-03-2017,21249.9,21237.5,21289.8,21194.25,73.92
15-03-2017,21157.9,21089.4,21216.9,21063.95,75.24
14-03-2017,21102.7,21189.85,21274.45,21059.7,98.7
10-03-2017,20727.55,20825.9,20876.95,20648.8,53.54
09-03-2017,20721.35,20620.55,20780.25,20603.9,59.78
08-03-2017,20676.55,20630.15,20715.2,20534.25,63.11
07-03-2017,20627.5,20685.95,20701.25,20585.95,47.8
06-03-2017,20663.65,20548.95,20727.5,20532.2,56.09
03-03-2017,20495.6,20572.85,20580.45,20423.35,53.18
02-03-2017,20560.05,20885,20905,20516.9,81.04
01-03-2017,20783.75,20698.9,20833.75,20678.75,75.54
28-02-2017,20607.25,20632.85,20681.3,20560.6,76.66
27-02-2017,20613.05,20853.45,20853.45,20584.75,60.5
23-02-2017,20876.65,20887.65,21011.9,20828.4,95.41
22-02-2017,20868.45,20937.6,20958.25,20829.65,92.26
21-02-2017,20860.95,20695.9,20903.35,20619.25,74.59
20-02-2017,20677.1,20494.85,20702.6,20472.4,66.18
17-02-2017,20551.35,20918.45,21042.35,20449.65,197.06
16-02-2017,20243.7,20243.25,20295.55,20088.2,81.49
15-02-2017,20163.7,20282.1,20368.2,20115.85,74.2
14-02-2017,20258.1,20304.5,20314.05,20158.85,69.83
13-02-2017,20251.8,20273.65,20308.7,20116.9,108.97
10-02-2017,20213.9,20225.75,20310,20167.1,117.6
09-02-2017,20151.15,20312.65,20406.6,20000.35,107.56
08-02-2017,20245.4,20335.25,20362.8,20070.15,85.9
07-02-2017,20327.25,20367.3,20426.95,20281.5,109.43
06-02-2017,20371.6,20307.15,20462.45,20298.05,99.28
03-02-2017,20196.8,20061.9,20229.65,20009.95,113.71
02-02-2017,20070.3,20053.95,20146.9,19915.2,116.96
01-02-2017,20020.6,19522.4,20047.85,19470.95,145.91
31-01-2017,19515.15,19533.2,19624.1,19435.45,67.34
30-01-2017,19585.25,19718.8,19767.05,19561.1,71.18
27-01-2017,19708.3,19588.4,19794.95,19534.9,157.25
25-01-2017,19473.2,19120.05,19518.45,19114.15,131.03
24-01-2017,19023.5,18931,19054.3,18906.95,81.72
23-01-2017,18842.7,18762,18909.65,18722.85,97.15
20-01-2017,18820.8,18996.6,19071.65,18793.05,110.14
19-01-2017,19124.25,19165.35,19185.3,19046.1,83.68
18-01-2017,19164.5,19074.85,19276.5,19072.1,56.9
17-01-2017,19067.05,19128.15,19202.25,18981.85,63.69
16-01-2017,19096.45,18899.7,19134.5,18865.25,59.32
13-01-2017,18912.1,18949.7,18952.25,18781.25,55.76
12-01-2017,18873.95,18885.45,18966.3,18805.85,66.29
11-01-2017,18830,18535.35,18889.45,18515.25,102.84
10-01-2017,18409.6,18351.45,18441.15,18275.75,59.99
09-01-2017,18286.65,18314.25,18373.1,18256.15,42.68
06-01-2017,18264,18168.45,18325.5,18157.3,65.92
05-01-2017,18115.95,18000.75,18164.05,17977.8,68.88
04-01-2017,17891,18037.45,18092.85,17868.9,50.51
03-01-2017,18035.6,18002.75,18115.05,17830.95,64.51
02-01-2017,17969.6,18242.3,18249,17844.9,74.45
30-12-2016,18177.2,18026.35,18245.75,18016.8,54.35
29-12-2016,18033.15,17861.45,18053.3,17829.4,83.31
28-12-2016,17876.7,17929.2,18059.65,17829.15,57.5
27-12-2016,17879.55,17677.7,17907.35,17616.1,50.27
26-12-2016,17655.55,17825.5,17860.85,17606.9,45.89
23-12-2016,17884,17849.25,17962.3,17819.75,53.61
22-12-2016,17891.45,18027,18029.6,17839.75,50.28
21-12-2016,18084.5,18124.6,18167.15,18043.95,45.88
20-12-2016,18069.4,18264.1,18274.9,18009.8,53.85
19-12-2016,18257.05,18258.1,18316.8,18215.5,37.24
16-12-2016,18312.8,18417.9,18428.45,18268.3,81.87
15-12-2016,18401.15,18143.5,18532,18122.1,82.79
14-12-2016,18341.5,18480.35,18485.45,18322.9,56.29
13-12-2016,18466.05,18354.1,18492.85,18291.35,54.73
12-12-2016,18392.95,18616.05,18616.05,18364.05,53.58
09-12-2016,18695.8,18567.95,18739.65,18432.3,75.65
08-12-2016,18515.45,18342.6,18558.75,18336.95,55.66
07-12-2016,18234.15,18515.5,18588.75,17952.6,100.89
06-12-2016,18420.9,18459.7,18499.75,18365.95,55.03
05-12-2016,18408.9,18245,18434.25,18189.5,45.77
02-12-2016,18247.65,18329.4,18490.5,18163.8,84.31
01-12-2016,18428.45,18676.75,18713.1,18389.65,62.88
30-11-2016,18627.8,18306.1,18667.85,18262.5,89.14
29-11-2016,18223.75,18308.8,18427.4,18188.7,81.51
28-11-2016,18301.45,18237.2,18471.65,18187.4,106.89
25-11-2016,18507.3,18377.55,18546.35,18266.6,81.09
24-11-2016,18256.1,18476,18476.35,18215.8,120.48
23-11-2016,18540.9,18660.55,18669.05,18449.7,73.8
22-11-2016,18548.65,18626.7,18650.5,18322.7,119.91
21-11-2016,18446.4,19063.8,19075.95,18351.25,135.62
18-11-2016,18959.05,19180.3,19216.35,18897.1,79.39
17-11-2016,19087.85,19115.9,19328.75,19009.85,106.73
16-11-2016,19108.1,19591.25,19611.9,19088.4,134.59
15-11-2016,19289.75,19808.35,19861.75,19240.45,208.77
11-11-2016,19738.8,20033.85,20309.65,19704.35,197.93
10-11-2016,20200.25,19827.5,20283.15,19787.45,212.5
09-11-2016,19518.25,18270.9,19587.8,18143.7,169.95
08-11-2016,19500.8,19490.75,19549.45,19322.15,83.95
07-11-2016,19356,19317.85,19378,19233,77.29
04-11-2016,19058.1,19223.85,19223.9,18961.15,76.17
03-11-2016,19178.7,19201.95,19319.65,19119.3,65.92
02-11-2016,19227.9,19223.5,19296.55,19158.75,74.37
01-11-2016,19458.6,19578.6,19591.65,19417.3,61.79
30-10-2016,19523.55,19657.8,19666.8,19484.65,
28-10-2016,19555.95,19507.85,19589.7,19362,68.88
27-10-2016,19514.6,19452,19544.2,19252.1,87.65
26-10-2016,19483.6,19581.7,19725.9,19434.5,143.83
25-10-2016,19834.9,19907.7,19922.7,19711.95,90.59
24-10-2016,19807.9,19763.85,19897.85,19751.65,77.83
21-10-2016,19710.9,19636.4,19744,19516.4,69.23
20-10-2016,19658.7,19493.9,19722.85,19479.25,97.61
19-10-2016,19412.1,19570.05,19576.3,19322.75,65.35
18-10-2016,19495.05,19174.7,19511.8,19162.85,104.28
17-10-2016,19070.4,19136.3,19241.75,19002.45,123.6
14-10-2016,19020.15,19016.7,19053.5,18926.15,61.8
13-10-2016,18954.25,19295.55,19295.55,18824.4,95.15
10-10-2016,19378.55,19489.5,19501.45,19351.35,40.91
07-10-2016,19400.1,19398.05,19456,19318,62.68
06-10-2016,19395.05,19518.55,19570.7,19325.8,74.62
05-10-2016,19536.85,19801.3,19816.5,19492.8,91.73
04-10-2016,19672.7,19641.75,19747.45,19527.35,113.39
03-10-2016,19589.05,19395.55,19611.25,19363.95,66.41
30-09-2016,19285.7,19116,19330.85,19085.2,84.25
29-09-2016,19183.65,19762.3,19793.2,19059.05,239.44
28-09-2016,19653.55,19542,19700,19509.65,117.25
27-09-2016,19518.7,19652.95,19696.45,19479.15,65.85
26-09-2016,19591.75,19792.2,19794.15,19568.35,73.98
23-09-2016,19901.8,20136.75,20137.55,19861.45,96.85
22-09-2016,20109.6,20153.1,20264.8,19996.9,102.58
21-09-2016,19828.45,19902.7,19937.85,19749.95,62.25
20-09-2016,19852.3,19957.35,19964.3,19797.5,55.72
19-09-2016,19906.85,19892.2,20014.4,19849.65,64.69
16-09-2016,19855.45,19935.85,20227.2,19783.6,139.01
15-09-2016,19837.55,19927.6,19955.4,19730.25,68.39
14-09-2016,19909.15,19757.05,19953.15,19732.15,87.06
12-09-2016,19790.6,19861.45,19861.45,19735.55,97.97
09-09-2016,20245.3,20274.75,20349.7,20139.15,99.5
08-09-2016,20417.25,20439.2,20477.4,20335.2,84.15
07-09-2016,20406.9,20505.8,20575.8,20376.75,182.17
06-09-2016,20426.2,19990.95,20459.45,19990.95,102.45
02-09-2016,19883.2,19830.35,19911.25,19787.6,55.25
01-09-2016,19788.85,19805.8,19928.2,19738.3,73.41
31-08-2016,19787.6,19595.9,19823.4,19595.9,227.84
30-08-2016,19531.55,19306.5,19546.35,19306.5,78.07
29-08-2016,19217,19174.45,19247.85,19096.7,56.15
26-08-2016,19195.75,19336.45,19358,19133.9,62.94
25-08-2016,19304.25,19383.7,19432.75,19282.8,91.83
24-08-2016,19355.6,19358.7,19392.2,19284.35,59.39
23-08-2016,19341.65,19311.9,19372.65,19246.9,75.74
22-08-2016,19330.25,19432.6,19493.2,19252.75,72.77
19-08-2016,19414.7,19419,19457.4,19327.2,110.38
18-08-2016,19352.8,19087.2,19367.45,19083,81.43
17-08-2016,19041.25,19044.55,19138.35,18966.35,81.06
16-08-2016,19002.15,19029.1,19062.2,18839.4,94.8
12-08-2016,18963.7,18698.3,18986.8,18695.5,198.84
11-08-2016,18640.4,18621,18699.2,18537.1,101.08
10-08-2016,18647.8,18966.85,18985.25,18611.25,77.58
09-08-2016,18933.3,18968.65,19008.15,18838.6,80.28
08-08-2016,18939.45,18986.75,19028.7,18896,62.65
05-08-2016,18925.95,18725.2,18943.15,18708.25,86.19
04-08-2016,18571.7,18724.9,18724.9,18443.65,99.89
03-08-2016,18602,18680.95,18775.4,18542.6,79.65
02-08-2016,18708.25,18783.6,18866.55,18671.85,93.8
01-08-2016,18740.6,18896.5,19078.5,18634.4,107.46
29-07-2016,18953.15,19047.05,19070.15,18912.6,84.59
28-07-2016,19076.55,19050.4,19126.75,18998.8,150.82
27-07-2016,19021.95,18908.45,19125,18882.4,102.76
26-07-2016,18860.85,18979.1,19044.45,18814.25,108.82
25-07-2016,18989.6,18594.95,19035.35,18572.1,134.3
22-07-2016,18690.4,18697.8,18735.4,18551.3,98.15
21-07-2016,18674.3,18967.4,19000.3,18644.55,83
20-07-2016,18968.2,18896.8,19016.25,18886.3,76.19
19-07-2016,18905.15,18970.15,19030.05,18833.6,119.76
18-07-2016,18923.4,18998.3,19158,18885,89.84
15-07-2016,18953.65,18887.9,19016.1,18772.45,98.89
14-07-2016,18863.75,18633.5,18880.9,18580.2,119.59
13-07-2016,18618.95,18704.9,18711.6,18546.25,91.79
12-07-2016,18667.6,18527.85,18684.45,18464.15,119.96
11-07-2016,18390.95,18268.15,18409.45,18243.3,95.54
08-07-2016,18016.25,18078.05,18079.2,17910.9,71.38
07-07-2016,18084.9,18036.3,18146.55,17997.1,66.11
05-07-2016,18004.25,18122.4,18124.1,17989.6,71.76
04-07-2016,18097.65,18091.75,18146.35,18054.8,88.03
01-07-2016,17985.65,18019.7,18074.95,17955.3,69.4
30-06-2016,17935.4,17825.3,17975.05,17795.9,118.53
29-06-2016,17689.9,17643.65,17728.95,17580.5,60.63
28-06-2016,17561.55,17497,17626.7,17481.5,73.84
27-06-2016,17514.95,17346.3,17611.2,17346.3,89.95
24-06-2016,17426.05,17213.85,17459.2,16946.35,164.61
23-06-2016,17892.45,17630.8,17907.5,17611,71.43
22-06-2016,17626.05,17610.1,17755.25,17518.15,68.94
21-06-2016,17619.1,17761.65,17763.3,17585.65,73.73
20-06-2016,17718.6,17425.8,17779,17425.8,110.67
17-06-2016,17696.05,17772.3,17843.15,17590.75,91.95
16-06-2016,17671.3,17827.6,17827.6,17545.8,132.63
15-06-2016,17917.9,17746.05,17943.65,17659.6,119.25
14-06-2016,17672.4,17698.95,17719.85,17575.95,94.8
13-06-2016,17593.95,17620.55,17666.55,17527.55,72.87
10-06-2016,17828.6,17830.2,18051.5,17815.25,94.18
09-06-2016,17887.7,17955.8,17986.15,17801.55,107.53
08-06-2016,17946.8,17976.25,17995.8,17855.2,123.36
07-06-2016,17948.15,17796.55,18000.95,17713.35,167.58
06-06-2016,17671.4,17710.45,17754.15,17636.9,81.25
03-06-2016,17680.8,17657.2,17762.05,17649.05,89.37
02-06-2016,17567.8,17405.15,17596.4,17350.45,78.34
01-06-2016,17423.45,17670.85,17670.85,17392.85,99.17
31-05-2016,17620.9,17615.1,17648.25,17462.2,115.96
30-05-2016,17520.65,17580.85,17666.05,17484.8,96.75
27-05-2016,17511.8,17348.35,17543.3,17327.65,163.23
26-05-2016,17359.3,17037.6,17424.05,16971.35,134.39
25-05-2016,16997.45,16600.65,17025.85,16599.05,86.51
24-05-2016,16456.65,16422.35,16501.05,16368.6,60.21
23-05-2016,16407.55,16560.15,16604.15,16368,69.31
20-05-2016,16481.45,16600.8,16623.2,16455.4,73.96
19-05-2016,16565.25,16725.45,16726.15,16535.75,87.52
18-05-2016,16728.95,16671.7,16759.05,16556.6,130.87
17-05-2016,16762.75,16818.4,16903.35,16738.7,99
16-05-2016,16737.55,16744.15,16780.05,16431.65,126.89
13-05-2016,16716.9,16891.7,16891.7,16594.55,89.06
12-05-2016,16923.7,16881.25,16962,16779.5,86.11
11-05-2016,16754.45,16544.25,16861.95,16518.75,110.39
10-05-2016,16784.95,16710.05,16812.2,16613.9,82.06
09-05-2016,16686.1,16357,16712.9,16357,75.76
06-05-2016,16296.6,16264.45,16346.25,16186.25,74.99
05-05-2016,16281,16292.4,16398.25,16193.7,90.44
04-05-2016,16274.25,16320.1,16465.6,16250.5,114.51
03-05-2016,16388.7,16570.75,16719.4,16358.4,90.75
02-05-2016,16543,16614,16674.15,16519.55,101.32
29-04-2016,16795,16712.95,16841.3,16527.55,138.73
28-04-2016,16716.9,16885.8,17023.35,16692.7,136.49
27-04-2016,16872.95,16869.35,16995,16827.35,127.3
26-04-2016,17002.55,16647.75,17029.85,16572,104.75
25-04-2016,16678.65,16746.95,16767.9,16605,80.06
22-04-2016,16703.4,16641.05,16755.85,16549.1,117.89
21-04-2016,16637.15,16526.55,16769.55,16526.55,149.13
20-04-2016,16349.7,16299.5,16386.35,16160.55,85.64
18-04-2016,16222.7,16328.7,16330.55,16011.9,63.26
13-04-2016,16278.55,16087.95,16349.7,16080.55,84.61
12-04-2016,15880.2,15809.1,15958.8,15794.15,66.75
11-04-2016,15818.5,15623.35,15853.85,15440.25,72
08-04-2016,15568.35,15519.3,15642.7,15483.05,53.83
07-04-2016,15530.75,15668.95,15726.6,15458.05,70.93
06-04-2016,15636.95,15750.15,15768.55,15578.55,71.13
05-04-2016,15695,16127.45,16147.15,15659.75,125.88
04-04-2016,16190.6,16236.9,16278.5,16046.5,72.46
01-04-2016,16174.9,16099.65,16235.8,16020.6,90.42
31-03-2016,16141.65,16134.4,16282.75,16062.05,161.94
30-03-2016,16134.85,15829.6,16167.5,15762.2,93.83
29-03-2016,15666.25,15583.1,15774.1,15580.8,69.54
28-03-2016,15604.9,15867.75,15890.7,15522.2,83.53
23-03-2016,15887.75,15884.25,15919.6,15799.95,64.08
22-03-2016,15936,15930.45,15967.85,15779.15,58.61
21-03-2016,15926.1,15735.55,15945.8,15735.55,73.6
18-03-2016,15654.85,15485.8,15678.55,15456.2,71.78
17-03-2016,15444,15622.3,15704.75,15312.5,103.77
16-03-2016,15461.7,15304.35,15489.5,15178.3,80.44
15-03-2016,15326.8,15310.45,15386.85,15268.1,75.74
14-03-2016,15277.8,15309.05,15416.15,15220.15,62.57
11-03-2016,15168.2,15133.75,15343.55,15024.8,76.98
10-03-2016,15180.65,15347.45,15354.15,15098.5,71.23
09-03-2016,15279.05,15022.35,15331.25,14989.4,103.17
08-03-2016,15146.5,15323.45,15326.65,15066.5,93.41
04-03-2016,15339.2,15243.75,15451.75,15005.5,131.36
03-03-2016,15177.75,15150.05,15206.25,15000.05,106.18
02-03-2016,15092.45,14770.35,15138.7,14767.3,176.24
01-03-2016,14412.9,14064.8,14445.7,14064.8,99.32
29-02-2016,13946.4,13818.9,14222.3,13407.25,262.46
26-02-2016,13791.45,13715.1,13889.25,13595.2,102.34
25-02-2016,13555.7,13844.45,13844.45,13519.9,107.79
24-02-2016,13794.05,13873.7,13974.5,13760.25,92.13
23-02-2016,14008.35,14373.3,14373.3,13961.75,81.43
22-02-2016,14384.8,14331.2,14467.15,14322.65,68.27
19-02-2016,14344.2,14243.45,14395.85,14207.35,99.33
18-02-2016,14298.15,14301.75,14385.65,14180.9,108.99
17-02-2016,14119.85,14165.25,14186.1,13892.1,132.91
16-02-2016,14166.45,14602.25,14602.25,14136.8,122.48
15-02-2016,14445,14120.9,14548.15,14120.5,173.68
12-02-2016,13971.5,14088.6,14154.55,13810.6,159.08
11-02-2016,14028.55,14518.65,14530.8,13969.85,177.1
10-02-2016,14588.45,14740.2,14779.15,14490.2,125.48
09-02-2016,14875.1,14830.4,14964.9,14760.8,104.65
08-02-2016,15046.8,15206.3,15367.9,14960.1,89.2
05-02-2016,15162.05,14928.25,15211.9,14890.9,97.27
04-02-2016,14869.15,14969.2,14978.35,14761.4,91.11
03-02-2016,14834.05,14897.4,14947.8,14777.75,84.64
02-02-2016,15068,15353.6,15463.45,15018.85,117.35
01-02-2016,15314.45,15547.75,15565.5,15281.35,101.91
29-01-2016,15522.4,15140.15,15554.9,15136.85,137.13
28-01-2016,15381.45,15569.55,15572.2,15349.75,85.68
27-01-2016,15534.6,15648.4,15673.95,15442.2,68.64
25-01-2016,15561.15,15667,15682.65,15495.1,66.2
22-01-2016,15497.55,15343.15,15575.65,15274.9,87.61
21-01-2016,15101.2,15132.2,15364.6,14918.15,109.78
20-01-2016,14935.5,15059.5,15533.45,14754.65,92.65
19-01-2016,15269.65,15086.75,15338.2,15086.75,85.1
18-01-2016,15020.8,15165.2,15270.4,14956.95,121.19
15-01-2016,15206.3,15621.85,15650.7,15154.35,98.89
14-01-2016,15609.8,15612.1,15803.2,15453.4,81.79
13-01-2016,15871.85,15835.05,15956.25,15532.25,113.38
12-01-2016,15734.8,16080.4,16080.4,15699.4,98.5
11-01-2016,16016.25,15979.05,16156.8,15840.6,67.3
08-01-2016,16142.65,16135.4,16229,16104.1,53.48
07-01-2016,16073.85,16256.55,16256.55,16049.75,76.23
06-01-2016,16433.15,16505.45,16614.95,16377.65,55.22
05-01-2016,16542.5,16652.05,16670.2,16474.85,53.65
04-01-2016,16599.15,16966.35,16966.35,16575.45,52.32
01-01-2016,17039.25,16932.5,17067.45,16824.05,29.22
31-12-2015,16922.2,16916.05,16972.25,16896.65,59.19
30-12-2015,16917.9,16997.5,17011.3,16889.05,40.94
29-12-2015,16991.45,16988.3,17045.55,16921.15,36.3
28-12-2015,16979.15,16843.4,17019,16843.4,41.14
24-12-2015,16811,16926.95,16939.6,16756.9,27.09
23-12-2015,16882.5,16828.35,16913.15,16812.5,37.2
22-12-2015,16749.2,16810.7,16946.1,16704.15,55.65
21-12-2015,16825.15,16593.4,16848.6,16580.65,43.04
18-12-2015,16594.3,16719.45,16737.7,16572.75,68.36
17-12-2015,16741.5,16704.05,16771.8,16544.65,72.12
16-12-2015,16579.4,16464.5,16640.4,16363.9,67.66
15-12-2015,16398.65,16342.35,16425.15,16188.05,56.41
14-12-2015,16350.65,16212.4,16440.85,16205.8,60.76
11-12-2015,16342.5,16751.35,16758.7,16260.1,79.36
10-12-2015,16711.05,16697.2,16745.25,16573.15,50.82
09-12-2015,16660.75,16762.15,16868.6,16626.55,41.3
08-12-2015,16801.15,16888.65,16943.05,16783.65,43.13
07-12-2015,16947,17018,17031.85,16921.75,34.91
04-12-2015,16897.3,17009.45,17009.45,16880.35,47.28
03-12-2015,17110.1,17137.8,17219,17080.25,41.69
02-12-2015,17218.5,17457.15,17470.85,17164,40.85
01-12-2015,17398.55,17456.75,17495.45,17353.85,40.75
30-11-2015,17430.4,17336.25,17498.35,17336.25,57.55
27-11-2015,17370.95,17095.2,17403.65,17049.55,70.13
26-11-2015,17036.55,16988.2,17111.45,16972.6,74.81
24-11-2015,16988.65,17012.85,17108.4,16964.9,39.69
23-11-2015,17060.25,17120.25,17126.35,16969.35,45.47
20-11-2015,17055.6,17022.7,17262.85,16931.3,56.53
19-11-2015,17071.9,16944.35,17110.35,16874.7,42.91
18-11-2015,16812.1,17108.9,17186.7,16787.55,44.25
17-11-2015,17140.45,17302.55,17302.55,17028.2,53.7
16-11-2015,17184.9,16881.65,17230.5,16855.5,50.71
13-11-2015,16932.85,16829.3,16962.55,16741.8,47.16
11-11-2015,16836,16836,16836,16836,
10-11-2015,16836,16895.2,17047.3,16805.05,60.87
09-11-2015,17003,16667.9,17069,16587.25,80.56
06-11-2015,17086.5,17003,17143.6,16911.6,120.19
05-11-2015,16995.1,17166.45,17166.45,16957.35,46.71
04-11-2015,17221.05,17449,17449,17175.65,41.02
03-11-2015,17325.6,17436.5,17466.2,17265.05,44.37
02-11-2015,17340.6,17351.45,17372.25,17208.95,48.71
30-10-2015,17354.5,17249.9,17399.1,17170.35,76.28
29-10-2015,17212.2,17388.4,17400.2,17178.85,83.59
28-10-2015,17373.15,17589.35,17682.45,17281.4,88.77
27-10-2015,17806.3,17738.45,17855.35,17738.45,44.42
26-10-2015,17815.05,18027.1,18029.05,17798.65,48.48
23-10-2015,17934.05,17859.75,17980.5,17852.55,52.77
21-10-2015,17710.55,17814.55,17891.75,17565.35,75.99
20-10-2015,17830.25,17843.65,17940.4,17755.65,43.6
19-10-2015,17855.05,17911.65,17954.9,17817.95,33.08
16-10-2015,17912.85,17701.5,17947.75,17583.55,47.12
15-10-2015,17686.1,17604.45,17752.7,17582.85,45.58
14-10-2015,17543.25,17453,17598.1,17434.05,36.2
13-10-2015,17554.85,17530.55,17632.25,17473.7,42.88
12-10-2015,17583.15,17642.6,17759.8,17546.95,51.85
09-10-2015,17590.25,17640.4,17749.55,17498.45,56.21
08-10-2015,17474.3,17622.85,17622.85,17401.2,50.87
07-10-2015,17616.8,17577.5,17674.55,17500.35,50.52
06-10-2015,17605.35,17822.7,17827.15,17493.75,54.33
05-10-2015,17674.05,17373.55,17699.75,17362.7,63.89
01-10-2015,17150.2,17362.95,17390.6,17111.65,47.94
30-09-2015,17216.3,17404.75,17449.85,17100.2,69.97
29-09-2015,17281.2,16859.75,17461.35,16648.3,121.82
28-09-2015,17100.3,17286.25,17384.75,17073.95,44.27
24-09-2015,17196.65,17206.1,17283.1,17070.55,57.93
23-09-2015,17255.3,16783.8,17309.7,16759,62.56
22-09-2015,17031.15,17574.6,17652.35,16946.25,66.79
21-09-2015,17542.9,17186.05,17571.3,17178.85,54.44
18-09-2015,17409.15,17184.25,17602,17156.2,101.96
16-09-2015,16964.85,16885.2,17015.75,16780.15,56.13
15-09-2015,16739.55,16905.8,16919.45,16681.55,62.04
14-09-2015,16911.8,16596.5,16937.9,16525.15,50.04
11-09-2015,16612.6,16682.25,16781.15,16518.8,62.31
10-09-2015,16597.65,16351.75,16711.55,16192.25,62.6
09-09-2015,16631.5,16658.35,16781.55,16462.45,86.17
08-09-2015,16350.95,15888.5,16419,15819.55,82.22
07-09-2015,15790.1,16222.2,16273.35,15762.2,70.99
04-09-2015,16129.1,16444.2,16444.2,15933.15,88.29
03-09-2015,16555.4,16404.95,16607.4,16320.55,67.62
02-09-2015,16252.7,16703.95,16714.5,16218.65,92.26
01-09-2015,16530.3,16983.8,16983.8,16436.85,82.81
31-08-2015,17146.55,17137.25,17353.3,17028.9,69.19
28-08-2015,17211.95,17425.3,17569.8,17099.8,76.59
27-08-2015,17214.4,17175.65,17249.5,17061.85,115.47
26-08-2015,16917.65,17113.1,17172.2,16875.5,83.96
25-08-2015,17192.75,17084.15,17269.15,16670.55,123.18
24-08-2015,16811.8,17446.35,17446.35,16740.7,138.31
21-08-2015,18057.2,17978.25,18118.8,17842.1,86.61
20-08-2015,18283.1,18533.25,18711.35,18219.9,76.75
19-08-2015,18703.25,18753.45,18803.5,18636.1,54.37
18-08-2015,18780.85,18862.15,18874.1,18595.5,81.71
17-08-2015,18822.05,18763.05,18896.45,18580.65,122.69
14-08-2015,18723.6,18275.5,18766,18193.1,68.47
13-08-2015,18175.4,18211.5,18359.25,18080.5,56.5
12-08-2015,18059.75,18515.2,18515.2,18034.75,68.32
11-08-2015,18616.9,18918.55,18918.55,18555.5,76.41
10-08-2015,18875,18926.1,19071.35,18781.3,43.12
07-08-2015,18893.55,18992.8,19019.65,18849.15,41.65
06-08-2015,19029.35,18946.3,19100.55,18830.4,59.52
05-08-2015,18928.55,19047.3,19103.7,18868.65,67.02
04-08-2015,18972.6,18968.25,19067.35,18758.9,104.13
03-08-2015,18914.7,18782.65,19016.4,18782.65,94.1
31-07-2015,18729.85,18489.85,18828.85,18474.8,117.41
30-07-2015,18440.4,18383,18521.75,18367.2,106.47
29-07-2015,18323.4,18331.55,18383.65,18264.3,54.58
28-07-2015,18282.8,18250.65,18379.1,18174.2,92.77
27-07-2015,18213.05,18566.55,18566.55,18187.45,48.34
24-07-2015,18635.85,18832.45,18860.75,18613.55,59.85
23-07-2015,18865,18990.85,19091.45,18819.25,41.29
22-07-2015,18997,18683.3,19038.15,18613.6,45.25
21-07-2015,18723.4,19042.95,19101.5,18702.45,40.09
20-07-2015,19032.7,19126.1,19149.05,18852.7,57.35
17-07-2015,19094.7,19175.3,19229.05,19069.3,37.8
16-07-2015,19168.05,18870.5,19195.4,18867.5,59.75
15-07-2015,18816.25,18801.5,18894.9,18773.9,39.32
14-07-2015,18780.2,18913.75,18940.85,18734.4,41.87
13-07-2015,18893.55,18753.8,18929.2,18657.6,44.25
10-07-2015,18719.8,18584.95,18767.8,18534.55,47.37
09-07-2015,18508.7,18442.15,18584,18409.2,40.16
08-07-2015,18463.15,18579.65,18669.45,18402.85,61.69
07-07-2015,18798.5,18794.1,18980.65,18713.15,46.34
06-07-2015,18825.15,18488.35,18855.9,18417.35,42.77
03-07-2015,18729.65,18535.7,18756.65,18535.7,37.53
02-07-2015,18585.55,18605.1,18642.85,18513.3,46.6
01-07-2015,18581.6,18275.6,18629.15,18261.9,58.56
30-06-2015,18296.1,18204.85,18342.5,18086.8,57.09
29-06-2015,18241.25,17962.5,18291.75,17821.9,56.45
26-06-2015,18371.5,18461.6,18461.6,18199.25,51.9
25-06-2015,18492.9,18312.85,18539.15,18278.7,83.58
24-06-2015,18365.55,18403.9,18499.75,18304.95,50.18
23-06-2015,18391.35,18414.55,18499.6,18287.25,61.66
22-06-2015,18334.5,17956.55,18420.95,17950.6,61.42
19-06-2015,17880.85,17758.95,17935.3,17730.7,45.31
18-06-2015,17733.55,17661.9,17797.35,17630.65,53.46
17-06-2015,17584.05,17681.2,17692.55,17533.45,50.12
